blockId;channel;programme;blockType_org;blockType_mod;xDate;xTime;ratecard;freeTime;week;timeband;wantedness;bookedness;eqPriceNet;grpTg_01;grpTg_02;grpTg_50;grpTg_98;grpTg_99;positionCode;scheduleInfo
23024726;TVP2;PYTANIE NA ŚNIADANIE - POBUDKA;PRE;SANDWICH BEFORE;2021-05-13;07:26:00;2200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2318;0,2318;0,23;0,2318;0,2318;50;
23024728;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-13;08:40:00;7700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1004;1,0752;1,05;1,0332;1,0332;50;
23024730;TVP2;PANORAMA FLESZ;PRE;SANDWICH BEFORE;2021-05-13;08:45:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0785;1,0785;1,07;1,0785;1,0785;50;
23024733;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-13;08:51:00;8300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0684;1,0684;1,06;1,0684;1,0684;50;
23024732;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-13;09:21:00;7400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1108;1,0854;1,06;1,043;1,043;50;
23024735;TVP2;POGODA FLESZ;PRE;SANDWICH BEFORE;2021-05-13;09:26:00;7900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0987;1,0987;1,09;1,0987;1,0987;50;
23024738;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-13;09:33:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1188;1,1188;1,11;1,1188;1,1188;50;
23024737;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-13;10:02:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0689;1,0444;1,02;1,0036;1,0036;50;
23024740;TVP2;POGODA FLESZ;PRE;SANDWICH BEFORE;2021-05-13;10:05:00;7100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9878;0,9878;0,98;0,9878;0,9878;50;
23024743;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-13;10:11:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0281;1,0281;1,02;1,0281;1,0281;50;
23024742;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-13;10:38:00;7100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0375;1,0137;0,99;0,9741;0,9741;50;
23024745;TVP2;PANORAMA;PRE;SANDWICH BEFORE;2021-05-13;10:40:00;6600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9676;0,9676;0,96;0,9676;0,9676;50;
23024748;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-13;10:48:00;7300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9979;0,9979;0,99;0,9979;0,9979;50;
23024747;TVP2;PYTANIE NA ŚNIADANIE;POST;REGULAR AFTER;2021-05-13;11:15:00;7100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9163;0,8897;0,83;0,7968;0,7968;50;
23024751;TVP2;WOJCIECH CEJROWSKI- BOSO PRZEZ ŚWIAT - (118) - PER;PRE;REGULAR BEFORE;2021-05-13;11:27:00;6100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7761;0,7761;0,77;0,7761;0,7761;50;
23024750;TVP2;WOJCIECH CEJROWSKI- BOSO PRZEZ ŚWIAT - (118) - PER;POST;SANDWICH AFTER;2021-05-13;11:50:00;6200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7021;0,686;0,67;0,6592;0,6592;50;
23024754;TVP2;DLA NIESŁYSZĄCYCH - BARWY SZCZĘŚCIA - ODC. 2445;PRE;SANDWICH BEFORE;2021-05-13;11:52:00;5500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,635;0,635;0,63;0,635;0,635;50;
23024753;TVP2;DLA NIESŁYSZĄCYCH - BARWY SZCZĘŚCIA - ODC. 2445;POST;SANDWICH AFTER;2021-05-13;12:18:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3563;0,3481;0,34;0,3345;0,3345;50;
23024757;TVP2;KOŁO FORTUNY - ODC. 752 ED. 8;PRE;SANDWICH BEFORE;2021-05-13;12:25:00;3100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3628;0,3628;0,36;0,3628;0,3628;50;
23024756;TVP2;KOŁO FORTUNY - ODC. 752 ED. 8;POST;REGULAR AFTER;2021-05-13;13:00:00;3800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5961;0,5788;0,54;0,5184;0,5184;50;
23024760;TVP2;KOZACKA MIŁOŚĆ - ODC.  111;PRE;REGULAR BEFORE;2021-05-13;13:09:00;2900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4939;0,4939;0,49;0,4939;0,4939;50;
23024759;TVP2;KOZACKA MIŁOŚĆ - ODC.  111;POST;SANDWICH AFTER;2021-05-13;14:00:00;2200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4296;0,4198;0,41;0,4034;0,4034;50;
23024763;TVP2;VA BANQUE - ODC. 252;PRE;SANDWICH BEFORE;2021-05-13;14:03:00;1800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,383;0,383;0,38;0,383;0,383;50;
23024762;TVP2;VA BANQUE - ODC. 252;POST;SANDWICH AFTER;2021-05-13;14:29:00;2100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3877;0,3788;0,37;0,364;0,364;50;
23024766;TVP2;NA SYGNALE - ODC. 289 "URODZINY";PRE;SANDWICH BEFORE;2021-05-13;14:34:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3729;0,3729;0,37;0,3729;0,3729;50;
23024765;TVP2;NA SYGNALE - ODC. 289 "URODZINY";POST;SANDWICH AFTER;2021-05-13;15:00:00;4900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6078;0,5939;0,58;0,5707;0,5707;50;
23024768;TVP2;MINI AUDYCJA (ZAPOWIEDŻ KOŁA FORTUNY);PRE;SANDWICH BEFORE;2021-05-13;15:05:00;4600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5644;0,5644;0,56;0,5644;0,5644;50;
23024771;TVP2;GÓRSCY RATOWNICY - ODC. 65;PRE;REGULAR BEFORE;2021-05-13;15:07:00;4800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5745;0,5745;0,57;0,5745;0,5745;50;
23024770;TVP2;GÓRSCY RATOWNICY - ODC. 65;POST;SANDWICH AFTER;2021-05-13;15:53:00;7900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9746;0,9523;0,93;0,9151;0,9151;50;
23024774;TVP2;KOŁO FORTUNY - ODC. 1038 ED. 10;PRE;SANDWICH BEFORE;2021-05-13;15:57:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9576;0,9576;0,95;0,9576;0,9576;50;
23024773;TVP2;KOŁO FORTUNY - ODC. 1038 ED. 10;POST;SANDWICH AFTER;2021-05-13;16:30:00;14600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,0436;1,9968;1,95;1,9188;1,9188;50;
23024777;TVP2;FAMILIADA - ODC. 2369;PRE;SANDWICH BEFORE;2021-05-13;16:33:00;13700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,9252;1,9252;1,91;1,9252;1,9252;50;
23024776;TVP2;FAMILIADA - ODC. 2369;POST;REGULAR AFTER;2021-05-13;16:59:00;8900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2916;1,2542;1,17;1,1232;1,1232;50;
23024779;TVP2;PROMYK NADZIEI - ODC. 37;PRE;REGULAR BEFORE;2021-05-13;17:08:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0382;1,0382;1,03;1,0382;1,0382;50;
23024784;TVP2;KOZACKA MIŁOŚĆ - ODC.  112;POST;SANDWICH AFTER;2021-05-13;19:30:00;21600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8025;1,7612;1,72;1,6924;1,6924;50;
23024787;TVP2;BARWY SZCZĘŚCIA - ODC. 2445;PRE;SANDWICH BEFORE;2021-05-13;19:34:00;19400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,6228;1,6228;1,61;1,6228;1,6228;50;
23024786;TVP2;BARWY SZCZĘŚCIA - ODC. 2445;POST;SANDWICH AFTER;2021-05-13;20:03:00;40500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,3536;3,2768;3,2;3,1488;3,1488;50;
23024790;TVP2;BARWY SZCZĘŚCIA - ODC. 2446;PRE;SANDWICH BEFORE;2021-05-13;20:08:00;50300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,7094;3,7094;3,68;3,7094;3,7094;50;
23024789;TVP2;BARWY SZCZĘŚCIA - ODC. 2446;POST;SANDWICH AFTER;2021-05-13;20:35:00;40500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;3,2278;3,1539;3,08;3,0307;3,0307;50;
23024792;TVP2;KULISY SERIALI NA DOBRE I NA ZŁE I NA SYGNALE - OD;PRE;SANDWICH BEFORE;2021-05-13;20:43:00;31100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,6409;2,6409;2,62;2,6409;2,6409;50;
23024794;TVP2;NA SYGNALE - ODC. 313;PRE;REGULAR BEFORE;2021-05-13;20:53:00;27300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,2579;2,2579;2,24;2,2579;2,2579;50;
23024796;TVP2;NA SYGNALE - ODC. 314;POST;SANDWICH AFTER;2021-05-13;21:45:00;32100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,4628;2,4064;2,35;2,3124;2,3124;50;
23024799;TVP2;PIELĘGNIARKI I PIELĘGNIARZE;PRE;SANDWICH BEFORE;2021-05-13;21:47:00;25000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,016;2,016;2;2,016;2,016;50;
23024798;TVP2;PIELĘGNIARKI I PIELĘGNIARZE;POST;REGULAR AFTER;2021-05-13;22:30:00;8600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0046;0,9755;0,91;0,8736;0,8736;50;
23024802;TVP2;THE GOOD DOCTOR;PRE;REGULAR BEFORE;2021-05-13;22:38:00;7400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,8568;0,8568;0,85;0,8568;0,8568;50;
23024801;TVP2;THE GOOD DOCTOR;POST;SANDWICH AFTER;2021-05-13;23:26:00;2200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,482;0,471;0,46;0,4526;0,4526;50;
23024805;TVP2;STRAŻNIK;PRE;SANDWICH BEFORE;2021-05-13;23:33:00;1900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,383;0,383;0,38;0,383;0,383;50;
23024804;TVP2;STRAŻNIK;POST;REGULAR AFTER;2021-05-13;01:22:00;1200;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,276;0,268;0,25;0,24;0,24;50;
23024808;TVP2;BOISKO BEZDOMNYCH;PRE;REGULAR BEFORE;2021-05-13;01:30:00;1000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2217;0,2217;0,22;0,2217;0,2217;50;
23024807;TVP2;BOISKO BEZDOMNYCH;POST;SANDWICH AFTER;2021-05-14;03:35:00;700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0838;0,0819;0,08;0,0787;0,0787;50;
23024811;TVP2;BEZ TOŻSAMOŚCI - ODC. 33 (24, SERIA 2);PRE;SANDWICH BEFORE;2021-05-14;03:39:00;600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0705;0,0705;0,07;0,0705;0,0705;50;
23024810;TVP2;BEZ TOŻSAMOŚCI - ODC. 33 (24, SERIA 2);POST;SANDWICH AFTER;2021-05-14;04:22:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0524;0,0512;0,05;0,0492;0,0492;50;
23024814;TVP2;ART NOC - RAWA BLUES FESTIVAL - SHAKIN? DUDI;PRE;SANDWICH BEFORE;2021-05-14;04:26:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0504;0,0504;0,05;0,0504;0,0504;50;
23024813;TVP2;ART NOC - RAWA BLUES FESTIVAL - SHAKIN? DUDI;POST;SANDWICH AFTER;2021-05-14;05:13:00;500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0524;0,0512;0,05;0,0492;0,0492;50;
23024819;TVP2;NA DOBRE I NA ZŁE - ODC. 663 - UPADEK;PRE;SANDWICH BEFORE;2021-05-14;05:21:00;400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,0504;0,0504;0,05;0,0504;0,0504;50;
23024818;TVP2;NA DOBRE I NA ZŁE - ODC. 663 - UPADEK;POST;SANDWICH AFTER;2021-05-14;06:12:00;1100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1572;0,1536;0,15;0,1476;0,1476;50;
23024822;TVP2;ANNA DYMNA - SPOTKAJMY SIĘ;PRE;SANDWICH BEFORE;2021-05-14;06:18:00;900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1008;0,1008;0,1;0,1008;0,1008;50;
23024821;TVP2;ANNA DYMNA - SPOTKAJMY SIĘ;POST;SANDWICH AFTER;2021-05-14;06:47:00;800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1048;0,1024;0,1;0,0984;0,0984;50;
23024825;TVP2;FAMILIADA;PRE;SANDWICH BEFORE;2021-05-14;06:51:00;900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,1108;0,1108;0,11;0,1108;0,1108;50;
23024824;TVP2;FAMILIADA;POST;SANDWICH AFTER;2021-05-14;07:20:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2515;0,2457;0,24;0,2361;0,2361;50;
23024827;TVP2;PYTANIE NA ŚNIADANIE - POBUDKA;PRE;SANDWICH BEFORE;2021-05-14;07:26:00;2400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,2419;0,2419;0,24;0,2419;0,2419;50;
23024829;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-14;08:40:00;8400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1318;1,1059;1,08;1,0627;1,0627;50;
23024831;TVP2;PANORAMA FLESZ;PRE;SANDWICH BEFORE;2021-05-14;08:45:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0483;1,0483;1,04;1,0483;1,0483;50;
23024834;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-14;08:51:00;8500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0886;1,0886;1,08;1,0886;1,0886;50;
23024833;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-14;09:20:00;8700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2052;1,1776;1,15;1,1316;1,1316;50;
23024836;TVP2;POGODA FLESZ;PRE;SANDWICH BEFORE;2021-05-14;09:25:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1088;1,1088;1,1;1,1088;1,1088;50;
23024839;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-14;09:32:00;7500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0483;1,0483;1,04;1,0483;1,0483;50;
23024838;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-14;10:00:00;8700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,2471;1,2185;1,19;1,1709;1,1709;50;
23024841;TVP2;POGODA FLESZ;PRE;SANDWICH BEFORE;2021-05-14;10:03:00;8100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1592;1,1592;1,15;1,1592;1,1592;50;
23024844;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-14;10:09:00;8000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,1592;1,1592;1,15;1,1592;1,1592;50;
23024843;TVP2;PYTANIE NA ŚNIADANIE;POST;SANDWICH AFTER;2021-05-14;10:35:00;7800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0689;1,0444;1,02;1,0036;1,0036;50;
23024846;TVP2;PANORAMA;PRE;SANDWICH BEFORE;2021-05-14;10:37:00;7300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9979;0,9979;0,99;0,9979;0,9979;50;
23024849;TVP2;PYTANIE NA ŚNIADANIE;PRE;REGULAR BEFORE;2021-05-14;10:45:00;7400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0483;1,0483;1,04;1,0483;1,0483;50;
23024848;TVP2;PYTANIE NA ŚNIADANIE;POST;REGULAR AFTER;2021-05-14;11:11:00;7600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0156;0,9862;0,92;0,8832;0,8832;50;
23024852;TVP2;DOOKOŁA BAŁTYKU - ODC. 1;PRE;REGULAR BEFORE;2021-05-14;11:24:00;5700;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7156;0,7156;0,71;0,7156;0,7156;50;
23024851;TVP2;DOOKOŁA BAŁTYKU - ODC. 1;POST;SANDWICH AFTER;2021-05-14;11:47:00;4600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5659;0,5529;0,54;0,5313;0,5313;50;
23024855;TVP2;DLA NIESŁYSZĄCYCH - BARWY SZCZĘŚCIA - ODC. 2446;PRE;SANDWICH BEFORE;2021-05-14;11:51:00;3900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,504;0,504;0,5;0,504;0,504;50;
23024854;TVP2;DLA NIESŁYSZĄCYCH - BARWY SZCZĘŚCIA - ODC. 2446;POST;SANDWICH AFTER;2021-05-14;12:18:00;2800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3982;0,3891;0,38;0,3739;0,3739;50;
23024858;TVP2;KOŁO FORTUNY - ODC. 753 ED. 8;PRE;SANDWICH BEFORE;2021-05-14;12:25:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3729;0,3729;0,37;0,3729;0,3729;50;
23024857;TVP2;KOŁO FORTUNY - ODC. 753 ED. 8;POST;REGULAR AFTER;2021-05-14;13:00:00;4600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,6844;0,6646;0,62;0,5952;0,5952;50;
23024861;TVP2;KOZACKA MIŁOŚĆ - ODC.  112;PRE;REGULAR BEFORE;2021-05-14;13:09:00;3400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,5544;0,5544;0,55;0,5544;0,5544;50;
23024860;TVP2;KOZACKA MIŁOŚĆ - ODC.  112;POST;SANDWICH AFTER;2021-05-14;13:59:00;2400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4506;0,4403;0,43;0,4231;0,4231;50;
23024864;TVP2;VA BANQUE - ODC. 253;PRE;SANDWICH BEFORE;2021-05-14;14:03:00;2500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4536;0,4536;0,45;0,4536;0,4536;50;
23024863;TVP2;VA BANQUE - ODC. 253;POST;SANDWICH AFTER;2021-05-14;14:29:00;2600;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,4087;0,3993;0,39;0,3837;0,3837;50;
23024867;TVP2;NA SYGNALE - ODC. 290 "KTO JEST BARDZIEJ NAIWNY?";PRE;SANDWICH BEFORE;2021-05-14;14:34:00;2400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,3628;0,3628;0,36;0,3628;0,3628;50;
23024866;TVP2;NA SYGNALE - ODC. 290 "KTO JEST BARDZIEJ NAIWNY?";POST;SANDWICH AFTER;2021-05-14;15:00:00;6900;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,744;0,727;0,71;0,6986;0,6986;50;
23024869;TVP2;MINI AUDYCJA (ZAPOWIEDŻ KOŁA FORTUNY);PRE;SANDWICH BEFORE;2021-05-14;15:05:00;7000;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7156;0,7156;0,71;0,7156;0,7156;50;
23024872;TVP2;GÓRSCY RATOWNICY - ODC. 66;PRE;REGULAR BEFORE;2021-05-14;15:07:00;7100;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,7257;0,7257;0,72;0,7257;0,7257;50;
23024871;TVP2;GÓRSCY RATOWNICY - ODC. 66;POST;SANDWICH AFTER;2021-05-14;15:53:00;7500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9641;0,942;0,92;0,9052;0,9052;50;
23024875;TVP2;KOŁO FORTUNY - ODC. 1039 ED. 10;PRE;SANDWICH BEFORE;2021-05-14;15:57:00;7300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;0,9172;0,9172;0,91;0,9172;0,9172;50;
23024874;TVP2;KOŁO FORTUNY - ODC. 1039 ED. 10;POST;SANDWICH AFTER;2021-05-14;16:30:00;12500;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,9073;1,8636;1,82;1,7908;1,7908;50;
23024878;TVP2;FAMILIADA - ODC. 2370;PRE;SANDWICH BEFORE;2021-05-14;16:33:00;12300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,8244;1,8244;1,81;1,8244;1,8244;50;
23024877;TVP2;FAMILIADA - ODC. 2370;POST;REGULAR AFTER;2021-05-14;16:59:00;7300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,3468;1,3078;1,22;1,1712;1,1712;50;
23024880;TVP2;PROMYK NADZIEI - ODC. 38;PRE;REGULAR BEFORE;2021-05-14;17:09:00;6400;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,0059;0,9879;0,97;1,0253;1,0807;50;
23024885;TVP2;KOZACKA MIŁOŚĆ - ODC.  113;POST;SANDWICH AFTER;2021-05-14;19:30:00;16800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4986;1,4643;1,43;1,4071;1,4071;50;
23024888;TVP2;BARWY SZCZĘŚCIA - ODC. 2446;PRE;SANDWICH BEFORE;2021-05-14;19:33:00;16800;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;1,4414;1,4414;1,43;1,4414;1,4414;50;
23024887;TVP2;BARWY SZCZĘŚCIA - ODC. 2446;POST;SANDWICH AFTER;2021-05-14;20:00:00;32300;999;jakiś week, Ty to wytwrzasz;jakiś timeband, Ty to wytwarzasz;NotWanted;NotBooked;0;2,7038;2,6419;2,58;2,5387;2,5387;50;
